Freq.	1/(1-1/(2*(I(Vi)@1*V(x)@2-V(x)@1*I(Vi)@2)+V(x)@1+I(Vi)@2))
5.38269782516151e+005	(2.86889169181491e+000dB,7.98024732952000e+001°)
5.39510622514990e+005	(2.84855753136848e+000dB,7.97271355181716e+001°)
5.40754322945443e+005	(2.82821402421040e+000dB,7.96517647284423e+001°)
5.42000890401485e+005	(2.80786119289148e+000dB,7.95763606495240e+001°)
5.43250331492294e+005	(2.78749905977808e+000dB,7.95009230037645e+001°)
5.44502652842282e+005	(2.76712764711752e+000dB,7.94254515123251e+001°)
5.45757861091131e+005	(2.74674697701116e+000dB,7.93499458951703e+001°)
5.47015962893831e+005	(2.72635707140483e+000dB,7.92744058711124e+001°)
5.48276964920713e+005	(2.70595795208575e+000dB,7.91988311577934e+001°)
5.49540873857484e+005	(2.68554964071453e+000dB,7.91232214716851e+001°)
5.50807696405262e+005	(2.66513215878104e+000dB,7.90475765281040e+001°)
5.52077439280616e+005	(2.64470552764014e+000dB,7.89718960411900e+001°)
5.53350109215595e+005	(2.62426976849062e+000dB,7.88961797239495e+001°)
5.54625712957768e+005	(2.60382490237136e+000dB,7.88204272882216e+001°)
5.55904257270261e+005	(2.58337095019400e+000dB,7.87446384446946e+001°)
5.57185748931787e+005	(2.56290793267646e+000dB,7.86688129029370e+001°)
5.58470194736687e+005	(2.54243587040190e+000dB,7.85929503713520e+001°)
5.59757601494967e+005	(2.52195478381945e+000dB,7.85170505572137e+001°)
5.61047976032326e+005	(2.50146469318413e+000dB,7.84411131666646e+001°)
5.62341325190205e+005	(2.48096561861794e+000dB,7.83651379047140e+001°)
5.63637655825810e+005	(2.46045758009384e+000dB,7.82891244752446e+001°)
5.64936974812157e+005	(2.43994059738946e+000dB,7.82130725810376e+001°)
5.66239289038108e+005	(2.41941469015736e+000dB,7.81369819237267e+001°)
5.67544605408401e+005	(2.39887987788857e+000dB,7.80608522038405e+001°)
5.68852930843695e+005	(2.37833617988402e+000dB,7.79846831208209e+001°)
5.70164272280601e+005	(2.35778361532590e+000dB,7.79084743729655e+001°)
5.71478636671720e+005	(2.33722220318909e+000dB,7.78322256575063e+001°)
5.72796030985682e+005	(2.31665196232962e+000dB,7.77559366705507e+001°)
5.74116462207180e+005	(2.29607291140952e+000dB,7.76796071071315e+001°)
5.75439937337009e+005	(2.27548506893190e+000dB,7.76032366611799e+001°)
5.76766463392102e+005	(2.25488845324751e+000dB,7.75268250255448e+001°)
5.78096047405569e+005	(2.23428308252942e+000dB,7.74503718920006e+001°)
5.79428696426732e+005	(2.21366897478916e+000dB,7.73738769512342e+001°)
5.80764417521163e+005	(2.19304614785735e+000dB,7.72973398928735e+001°)
5.82103217770722e+005	(2.17241461942375e+000dB,7.72207604054688e+001°)
5.83445104273594e+005	(2.15177440698301e+000dB,7.71441381765063e+001°)
5.84790084144330e+005	(2.13112552787740e+000dB,7.70674728924228e+001°)
5.86138164513878e+005	(2.11046799926665e+000dB,7.69907642385829e+001°)
5.87489352529625e+005	(2.08980183814806e+000dB,7.69140118993217e+001°)
5.88843655355437e+005	(2.06912706133853e+000dB,7.68372155579136e+001°)
5.90201080171692e+005	(2.04844368550240e+000dB,7.67603748965959e+001°)
5.91561634175321e+005	(2.02775172710268e+000dB,7.66834895965809e+001°)
5.92925324579847e+005	(2.00705120244349e+000dB,7.66065593380233e+001°)
5.94292158615419e+005	(1.98634212765195e+000dB,7.65295838000714e+001°)
5.95662143528857e+005	(1.96562451869206e+000dB,7.64525626608418e+001°)
5.97035286583683e+005	(1.94489839133458e+000dB,7.63754955974484e+001°)
5.98411595060165e+005	(1.92416376116499e+000dB,7.62983822859686e+001°)
5.99791076255354e+005	(1.90342064362126e+000dB,7.62212224014864e+001°)
6.01173737483123e+005	(1.88266905393810e+000dB,7.61440156180909e+001°)
6.02559586074202e+005	(1.86190900718149e+000dB,7.60667616088475e+001°)
6.03948629376224e+005	(1.84114051823982e+000dB,7.59894600458479e+001°)
6.05340874753757e+005	(1.82036360181583e+000dB,7.59121106001861e+001°)
6.06736329588349e+005	(1.79957827243468e+000dB,7.58347129419792e+001°)
6.08135001278561e+005	(1.77878454442920e+000dB,7.57572667403653e+001°)
6.09536897240012e+005	(1.75798243196700e+000dB,7.56797716635070e+001°)
6.10942024905414e+005	(1.73717194901014e+000dB,7.56022273785991e+001°)
6.12350391724615e+005	(1.71635310936941e+000dB,7.55246335518654e+001°)
6.13762005164635e+005	(1.69552592663584e+000dB,7.54469898485877e+001°)
6.15176872709709e+005	(1.67469041423469e+000dB,7.53692959330867e+001°)
6.16595001861323e+005	(1.65384658539672e+000dB,7.52915514687374e+001°)
6.18016400138256e+005	(1.63299445318173e+000dB,7.52137561179689e+001°)
6.19441075076621e+005	(1.61213403044000e+000dB,7.51359095422807e+001°)
6.20869034229903e+005	(1.59126532985394e+000dB,7.50580114022315e+001°)
6.22300285168998e+005	(1.57038836389672e+000dB,7.49800613574658e+001°)
6.23734835482258e+005	(1.54950314486754e+000dB,7.49020590667053e+001°)
6.25172692775524e+005	(1.52860968487645e+000dB,7.48240041877446e+001°)
6.26613864672173e+005	(1.50770799582655e+000dB,7.47458963774933e+001°)
6.28058358813155e+005	(1.48679808945495e+000dB,7.46677352919287e+001°)
6.29506182857034e+005	(1.46587997728027e+000dB,7.45895205861578e+001°)
6.30957344480030e+005	(1.44495367064124e+000dB,7.45112519143711e+001°)
6.32411851376055e+005	(1.42401918068459e+000dB,7.44329289298919e+001°)
6.33869711256763e+005	(1.40307651836549e+000dB,7.43545512851531e+001°)
6.35330931851579e+005	(1.38212569442807e+000dB,7.42761186317180e+001°)
6.36795520907751e+005	(1.36116671943718e+000dB,7.41976306202749e+001°)
6.38263486190383e+005	(1.34019960375741e+000dB,7.41190869006572e+001°)
6.39734835482482e+005	(1.31922435755720e+000dB,7.40404871218275e+001°)
6.41209576584995e+005	(1.29824099081352e+000dB,7.39618309319144e+001°)
6.42687717316853e+005	(1.27724951329053e+000dB,7.38831179781911e+001°)
6.44169265515010e+005	(1.25624993455735e+000dB,7.38043479070925e+001°)
6.45654229034488e+005	(1.23524226399978e+000dB,7.37255203642238e+001°)
6.47142615748415e+005	(1.21422651078985e+000dB,7.36466349943566e+001°)
6.48634433548070e+005	(1.19320268389537e+000dB,7.35676914414521e+001°)
6.50129690342922e+005	(1.17217079209786e+000dB,7.34886893486557e+001°)
6.51628394060673e+005	(1.15113084397203e+000dB,7.34096283582909e+001°)
6.53130552647303e+005	(1.13008284788556e+000dB,7.33305081118973e+001°)
6.54636174067105e+005	(1.10902681199922e+000dB,7.32513282502066e+001°)
6.56145266302735e+005	(1.08796274428244e+000dB,7.31720884131725e+001°)
6.57657837355249e+005	(1.06689065250270e+000dB,7.30927882399460e+001°)
6.59173895244150e+005	(1.04581054420422e+000dB,7.30134273689318e+001°)
6.60693448007424e+005	(1.02472242674844e+000dB,7.29340054377334e+001°)
6.62216503701589e+005	(1.00362630727699e+000dB,7.28545220832179e+001°)
6.63743070401736e+005	(9.82522192727757e-001dB,7.27749769414811e+001°)
6.65273156201568e+005	(9.61410089832490e-001dB,7.26953696478722e+001°)
6.66806769213448e+005	(9.40290005118306e-001dB,7.26156998369949e+001°)
6.68343917568440e+005	(9.19161944896469e-001dB,7.25359671427301e+001°)
6.69884609416352e+005	(8.98025915292937e-001dB,7.24561711981986e+001°)
6.71428852925777e+005	(8.76881922181683e-001dB,7.23763116358371e+001°)
6.72976656284142e+005	(8.55729971275714e-001dB,7.22963880873373e+001°)
6.74528027697746e+005	(8.34570068046812e-001dB,7.22164001836905e+001°)
6.76082975391805e+005	(8.13402217769851e-001dB,7.21363475551857e+001°)
6.77641507610498e+005	(7.92226425503610e-001dB,7.20562298314290e+001°)
6.79203632617007e+005	(7.71042696086982e-001dB,7.19760466413136e+001°)
6.80769358693564e+005	(7.49851034159795e-001dB,7.18957976130825e+001°)
6.82338694141491e+005	(7.28651444143634e-001dB,7.18154823742681e+001°)
6.83911647281250e+005	(7.07443930253565e-001dB,7.17351005517758e+001°)
6.85488226452482e+005	(6.86228496484999e-001dB,7.16546517718199e+001°)
6.87068440014052e+005	(6.65005146611896e-001dB,7.15741356599795e+001°)
6.88652296344096e+005	(6.43773884216673e-001dB,7.14935518411826e+001°)
6.90239803840061e+005	(6.22534712638323e-001dB,7.14128999397122e+001°)
6.91830970918756e+005	(6.01287635019422e-001dB,7.13321795792435e+001°)
6.93425806016388e+005	(5.80032654284533e-001dB,7.12513903828042e+001°)
6.95024317588615e+005	(5.58769773127809e-001dB,7.11705319728327e+001°)
6.96626514110586e+005	(5.37498994049788e-001dB,7.10896039711247e+001°)
6.98232404076989e+005	(5.16220319316625e-001dB,7.10086059989099e+001°)
6.99841996002090e+005	(4.94933750978365e-001dB,7.09275376768065e+001°)
7.01455298419788e+005	(4.73639290865018e-001dB,7.08463986248596e+001°)
7.03072319883649e+005	(4.52336940617068e-001dB,7.07651884625102e+001°)
7.04693068966962e+005	(4.31026701592242e-001dB,7.06839068086782e+001°)
7.06317554262777e+005	(4.09708574995512e-001dB,7.06025532816727e+001°)
7.07945784383952e+005	(3.88382561777335e-001dB,7.05211274992823e+001°)
7.09577767963203e+005	(3.67048662682586e-001dB,7.04396290787242e+001°)
7.11213513653143e+005	(3.45706878216631e-001dB,7.03580576367028e+001°)
7.12853030126333e+005	(3.24357208684673e-001dB,7.02764127893754e+001°)
7.14496326075326e+005	(3.02999654155198e-001dB,7.01946941523808e+001°)
7.16143410212714e+005	(2.81634214472168e-001dB,7.01129013408492e+001°)
7.17794291271174e+005	(2.60260889289099e-001dB,7.00310339694029e+001°)
7.19448978003511e+005	(2.38879677993758e-001dB,6.99490916521691e+001°)
7.21107479182710e+005	(2.17490579777700e-001dB,6.98670740027726e+001°)
7.22769803601981e+005	(1.96093593609355e-001dB,6.97849806343654e+001°)
7.24435960074800e+005	(1.74688718214473e-001dB,6.97028111596373e+001°)
7.26105957434964e+005	(1.53275952117715e-001dB,6.96205651908040e+001°)
7.27779804536633e+005	(1.31855293602408e-001dB,6.95382423396140e+001°)
7.29457510254377e+005	(1.10426740736632e-001dB,6.94558422173947e+001°)
7.31139083483225e+005	(8.89902913576545e-002dB,6.93733644350134e+001°)
7.32824533138711e+005	(6.75459430817789e-002dB,6.92908086029174e+001°)
7.34513868156922e+005	(4.60936933039146e-002dB,6.92081743311190e+001°)
7.36207097494542e+005	(2.46335391863882e-002dB,6.91254612292291e+001°)
7.37904230128907e+005	(3.16547766458674e-003dB,6.90426689064625e+001°)
7.39605275058043e+005	(-1.83104945453152e-002dB,6.89597969716125e+001°)
7.41310241300723e+005	(-3.97943809601235e-002dB,6.88768450331072e+001°)
7.43019137896506e+005	(-6.12861853261999e-002dB,6.87938126989930e+001°)
7.44731973905793e+005	(-8.27859116012322e-002dB,6.87106995769447e+001°)
7.46448758409870e+005	(-1.04293563994832e-001dB,6.86275052742709e+001°)
7.48169500510957e+005	(-1.25809146918014e-001dB,6.85442293979389e+001°)
7.49894209332258e+005	(-1.47332665022867e-001dB,6.84608715545581e+001°)
7.51622894018008e+005	(-1.68864123189952e-001dB,6.83774313504227e+001°)
7.53355563733519e+005	(-1.90403526526079e-001dB,6.82939083915054e+001°)
7.55092227665235e+005	(-2.11950880371679e-001dB,6.82103022834440e+001°)
7.56832895020775e+005	(-2.33506190288930e-001dB,6.81266126315889e+001°)
7.58577575028984e+005	(-2.55069462062046e-001dB,6.80428390409791e+001°)
7.60326276939981e+005	(-2.76640701717395e-001dB,6.79589811163802e+001°)
7.62079010025211e+005	(-2.98219915502950e-001dB,6.78750384622822e+001°)
7.63835783577489e+005	(-3.19807109902779e-001dB,6.77910106828917e+001°)
7.65596606911054e+005	(-3.41402291619042e-001dB,6.77068973821616e+001°)
7.67361489361616e+005	(-3.63005467592940e-001dB,6.76226981638014e+001°)
7.69130440286407e+005	(-3.84616644991991e-001dB,6.75384126312893e+001°)
7.70903469064226e+005	(-4.06235831209139e-001dB,6.74540403878494e+001°)
7.72680585095498e+005	(-4.27863033870304e-001dB,6.73695810365107e+001°)
7.74461797802314e+005	(-4.49498260839913e-001dB,6.72850341800854e+001°)
7.76247116628487e+005	(-4.71141520193799e-001dB,6.72003994211676e+001°)
7.78036551039598e+005	(-4.92792820254358e-001dB,6.71156763621878e+001°)
7.79830110523053e+005	(-5.14452169563977e-001dB,6.70308646053774e+001°)
7.81627804588123e+005	(-5.36119576897466e-001dB,6.69459637528089e+001°)
7.83429642766005e+005	(-5.57795051266933e-001dB,6.68609734063796e+001°)
7.85235634609864e+005	(-5.79478601897977e-001dB,6.67758931678482e+001°)
7.87045789694890e+005	(-6.01170238260676e-001dB,6.66907226388420e+001°)
7.88860117618346e+005	(-6.22869970049398e-001dB,6.66054614208238e+001°)
7.90678627999616e+005	(-6.44577807196377e-001dB,6.65201091151888e+001°)
7.92501330480262e+005	(-6.66293759840781e-001dB,6.64346653231626e+001°)
7.94328234724071e+005	(-6.88017838377610e-001dB,6.63491296459103e+001°)
7.96159350417108e+005	(-7.09750053430458e-001dB,6.62635016845166e+001°)
7.97994687267765e+005	(-7.31490415825260e-001dB,6.61777810399492e+001°)
7.99834255006817e+005	(-7.53238936650662e-001dB,6.60919673131406e+001°)
8.01678063387467e+005	(-7.74995627208566e-001dB,6.60060601049576e+001°)
8.03526122185404e+005	(-7.96760499022404e-001dB,6.59200590162072e+001°)
8.05378441198853e+005	(-8.18533563866091e-001dB,6.58339636476784e+001°)
8.07235030248624e+005	(-8.40314833718415e-001dB,6.57477736001198e+001°)
8.09095899178168e+005	(-8.62104320809670e-001dB,6.56614884742796e+001°)
8.10961057853626e+005	(-8.83902037593840e-001dB,6.55751078708989e+001°)
8.12830516163884e+005	(-9.05707996740380e-001dB,6.54886313907138e+001°)
8.14704284020623e+005	(-9.27522211151598e-001dB,6.54020586344865e+001°)
8.16582371358376e+005	(-9.49344693968801e-001dB,6.53153892030154e+001°)
8.18464788134573e+005	(-9.71175458555806e-001dB,6.52286226971309e+001°)
8.20351544329601e+005	(-9.93014518503041e-001dB,6.51417587177206e+001°)
8.22242649946853e+005	(-1.01486188762917e+000dB,6.50547968657282e+001°)
8.24138115012783e+005	(-1.03671757997747e+000dB,6.49677367421655e+001°)
8.26037949576959e+005	(-1.05858160981655e+000dB,6.48805779481454e+001°)
8.27942163712114e+005	(-1.08045399165678e+000dB,6.47933200848709e+001°)
8.29850767514202e+005	(-1.10233474020577e+000dB,6.47059627536431e+001°)
8.31763771102450e+005	(-1.12422387043502e+000dB,6.46185055558961e+001°)
8.33681184619413e+005	(-1.14612139751057e+000dB,6.45309480931843e+001°)
8.35603018231026e+005	(-1.16802733683777e+000dB,6.44432899672171e+001°)
8.37529282126660e+005	(-1.18994170404302e+000dB,6.43555307798322e+001°)
8.39459986519174e+005	(-1.21186451498419e+000dB,6.42676701330710e+001°)
8.41395141644971e+005	(-1.23379578573230e+000dB,6.41797076291164e+001°)
8.43334757764051e+005	(-1.25573553258673e+000dB,6.40916428703504e+001°)
8.45278845160065e+005	(-1.27768377206857e+000dB,6.40034754593780e+001°)
8.47227414140371e+005	(-1.29964052093167e+000dB,6.39152049989889e+001°)
8.49180475036088e+005	(-1.32160579614470e+000dB,6.38268310922058e+001°)
8.51138038202150e+005	(-1.34357961489205e+000dB,6.37383533422934e+001°)
8.53100114017362e+005	(-1.36556199458467e+000dB,6.36497713527518e+001°)
8.55066712884456e+005	(-1.38755295286649e+000dB,6.35610847273664e+001°)
8.57037845230141e+005	(-1.40955250757567e+000dB,6.34722930701789e+001°)
8.59013521505167e+005	(-1.43156067679176e+000dB,6.33833959854987e+001°)
8.60993752184371e+005	(-1.45357747881401e+000dB,6.32943930779838e+001°)
8.62978547766740e+005	(-1.47560293214048e+000dB,6.32052839525542e+001°)
8.64967918775463e+005	(-1.49763705549507e+000dB,6.31160682144524e+001°)
8.66961875757986e+005	(-1.51967986784053e+000dB,6.30267454693036e+001°)
8.68960429286070e+005	(-1.54173138832487e+000dB,6.29373153230196e+001°)
8.70963589955848e+005	(-1.56379163632648e+000dB,6.28477773819162e+001°)
8.72971368387879e+005	(-1.58586063144329e+000dB,6.27581312526601e+001°)
8.74983775227203e+005	(-1.60793839347247e+000dB,6.26683765423170e+001°)
8.77000821143401e+005	(-1.63002494243974e+000dB,6.25785128583221e+001°)
8.79022516830650e+005	(-1.65212029858048e+000dB,6.24885398085613e+001°)
8.81048873007779e+005	(-1.67422448233391e+000dB,6.23984570013151e+001°)
8.83079900418327e+005	(-1.69633751436051e+000dB,6.23082640453125e+001°)
8.85115609830599e+005	(-1.71845941552356e+000dB,6.22179605497055e+001°)
8.87156012037724e+005	(-1.74059020688598e+000dB,6.21275461241535e+001°)
8.89201117857711e+005	(-1.76272990975675e+000dB,6.20370203787747e+001°)
8.91250938133507e+005	(-1.78487854561067e+000dB,6.19463829241454e+001°)
8.93305483733056e+005	(-1.80703613615294e+000dB,6.18556333713736e+001°)
8.95364765549354e+005	(-1.82920270328054e+000dB,6.17647713320841e+001°)
8.97428794500508e+005	(-1.85137826910225e+000dB,6.16737964184012e+001°)
8.99497581529794e+005	(-1.87356285594109e+000dB,6.15827082430273e+001°)
9.01571137605716e+005	(-1.89575648628903e+000dB,6.14915064191852e+001°)
9.03649473722060e+005	(-1.91795918288295e+000dB,6.14001905606905e+001°)
9.05732600897958e+005	(-1.94017096863239e+000dB,6.13087602819224e+001°)
9.07820530177943e+005	(-1.96239186664965e+000dB,6.12172151978708e+001°)
9.09913272632008e+005	(-1.98462190025242e+000dB,6.11255549241143e+001°)
9.12010839355665e+005	(-2.00686109294457e+000dB,6.10337790768770e+001°)
9.14113241470005e+005	(-2.02910946843878e+000dB,6.09418872729983e+001°)
9.16220490121754e+005	(-2.05136705063779e+000dB,6.08498791299695e+001°)
9.18332596483335e+005	(-2.07363386361769e+000dB,6.07577542659476e+001°)
9.20449571752924e+005	(-2.09590993168088e+000dB,6.06655122997767e+001°)
9.22571427154516e+005	(-2.11819527929616e+000dB,6.05731528509790e+001°)
9.24698173937975e+005	(-2.14048993113155e+000dB,6.04806755397821e+001°)
9.26829823379101e+005	(-2.16279391204516e+000dB,6.03880799871343e+001°)
9.28966386779687e+005	(-2.18510724705951e+000dB,6.02953658147050e+001°)
9.31107875467580e+005	(-2.20742996141452e+000dB,6.02025326449309e+001°)
9.33254300796740e+005	(-2.22976208050981e+000dB,6.01095801009963e+001°)
9.35405674147301e+005	(-2.25210362993720e+000dB,6.00165078068544e+001°)
9.37562006925628e+005	(-2.27445463546585e+000dB,5.99233153872478e+001°)
9.39723310564385e+005	(-2.29681512303661e+000dB,5.98300024677217e+001°)
9.41889596522588e+005	(-2.31918511878278e+000dB,5.97365686746543e+001°)
9.44060876285670e+005	(-2.34156464900784e+000dB,5.96430136352384e+001°)
9.46237161365539e+005	(-2.36395374017614e+000dB,5.95493369775011e+001°)
9.48418463300642e+005	(-2.38635241893959e+000dB,5.94555383303445e+001°)
9.50604793656026e+005	(-2.40876071212435e+000dB,5.93616173235621e+001°)
9.52796164023396e+005	(-2.43117864669972e+000dB,5.92675735877811e+001°)
9.54992586021179e+005	(-2.45360624982763e+000dB,5.91734067545801e+001°)
9.57194071294587e+005	(-2.47604354882008e+000dB,5.90791164564326e+001°)
9.59400631515675e+005	(-2.49849057115692e+000dB,5.89847023267393e+001°)
9.61612278383406e+005	(-2.52094734448582e+000dB,5.88901639998604e+001°)
9.63829023623711e+005	(-2.54341389658627e+000dB,5.87955011110896e+001°)
9.66050878989553e+005	(-2.56589025544188e+000dB,5.87007132967386e+001°)
9.68277856260988e+005	(-2.58837644914787e+000dB,5.86058001940563e+001°)
9.70509967245228e+005	(-2.61087250597774e+000dB,5.85107614413410e+001°)
9.72747223776703e+005	(-2.63337845432626e+000dB,5.84155966778601e+001°)
9.74989637717124e+005	(-2.65589432278392e+000dB,5.83203055439611e+001°)
9.77237220955547e+005	(-2.67842014004329e+000dB,5.82248876810018e+001°)
9.79489985408435e+005	(-2.70095593495777e+000dB,5.81293427314124e+001°)
9.81747943019720e+005	(-2.72350173652564e+000dB,5.80336703386959e+001°)
9.84011105760868e+005	(-2.74605757388221e+000dB,5.79378701474632e+001°)
9.86279485630944e+005	(-2.76862347630336e+000dB,5.78419418034008e+001°)
9.88553094656672e+005	(-2.79119947318792e+000dB,5.77458849533341e+001°)
9.90831944892500e+005	(-2.81378559406534e+000dB,5.76496992451998e+001°)
9.93116048420666e+005	(-2.83638186862997e+000dB,5.75533843281442e+001°)
9.95405417351258e+005	(-2.85898832664158e+000dB,5.74569398523653e+001°)
9.97700063822284e+005	(-2.88160499804278e+000dB,5.73603654693614e+001°)
9.99999999999730e+005	(-2.90423191286111e+000dB,5.72636608317182e+001°)
1.00230523807763e+006	(-2.92686910126556e+000dB,5.71668255933082e+001°)
1.00461579027812e+006	(-2.94951659352120e+000dB,5.70698594091564e+001°)
1.00693166885153e+006	(-2.97217442002165e+000dB,5.69727619355783e+001°)
1.00925288607641e+006	(-2.99484261125575e+000dB,5.68755328300917e+001°)
1.01157945425963e+006	(-3.01752119784311e+000dB,5.67781717515343e+001°)
1.01391138573641e+006	(-3.04021021048265e+000dB,5.66806783599663e+001°)
1.01624869287042e+006	(-3.06290967999032e+000dB,5.65830523167665e+001°)
1.01859138805384e+006	(-3.08561963727614e+000dB,5.64852932846106e+001°)
1.02093948370740e+006	(-3.10834011334451e+000dB,5.63874009275077e+001°)
1.02329299228048e+006	(-3.13107113929186e+000dB,5.62893749107961e+001°)
1.02565192625113e+006	(-3.15381274630444e+000dB,5.61912149011643e+001°)
1.02801629812620e+006	(-3.17656496565536e+000dB,5.60929205666597e+001°)
1.03038612044134e+006	(-3.19932782870466e+000dB,5.59944915767157e+001°)
1.03276140576112e+006	(-3.22210136686519e+000dB,5.58959276021375e+001°)
1.03514216667906e+006	(-3.24488561165841e+000dB,5.57972283151601e+001°)
1.03752841581773e+006	(-3.26768059466373e+000dB,5.56983933894330e+001°)
1.03992016582878e+006	(-3.29048634752535e+000dB,5.55994225000261e+001°)
1.04231742939302e+006	(-3.31330290195644e+000dB,5.55003153234563e+001°)
1.04472021922052e+006	(-3.33613028972722e+000dB,5.54010715377178e+001°)
1.04712854805062e+006	(-3.35896854267208e+000dB,5.53016908222798e+001°)
1.04954242865204e+006	(-3.38181769266765e+000dB,5.52021728580733e+001°)
1.05196187382294e+006	(-3.40467777165771e+000dB,5.51025173275471e+001°)
1.05438689639097e+006	(-3.42754881160654e+000dB,5.50027239146652e+001°)
1.05681750921337e+006	(-3.45043084454555e+000dB,5.49027923049336e+001°)
1.05925372517700e+006	(-3.47332390252160e+000dB,5.48027221853667e+001°)
1.06169555719844e+006	(-3.49622801762661e+000dB,5.47025132445456e+001°)
1.06414301822403e+006	(-3.51914322197370e+000dB,5.46021651726299e+001°)
1.06659612122997e+006	(-3.54206954772113e+000dB,5.45016776613477e+001°)
1.06905487922237e+006	(-3.56500702701787e+000dB,5.44010504040287e+001°)
1.07151930523731e+006	(-3.58795569204549e+000dB,5.43002830955800e+001°)
1.07398941234095e+006	(-3.61091557500122e+000dB,5.41993754325621e+001°)
1.07646521362954e+006	(-3.63388670807454e+000dB,5.40983271131403e+001°)
1.07894672222954e+006	(-3.65686912346621e+000dB,5.39971378371419e+001°)
1.08143395129764e+006	(-3.67986285338097e+000dB,5.38958073060142e+001°)
1.08392691402091e+006	(-3.70286792999581e+000dB,5.37943352229096e+001°)
1.08642562361677e+006	(-3.72588438550120e+000dB,5.36927212926204e+001°)
1.08893009333314e+006	(-3.74891225204397e+000dB,5.35909652216409e+001°)
1.09144033644846e+006	(-3.77195156177796e+000dB,5.34890667181937e+001°)
1.09395636627180e+006	(-3.79500234680020e+000dB,5.33870254921327e+001°)
1.09647819614289e+006	(-3.81806463919708e+000dB,5.32848412551263e+001°)
1.09900583943222e+006	(-3.84113847100342e+000dB,5.31825137205105e+001°)
1.10153930954111e+006	(-3.86422387422463e+000dB,5.30800426033915e+001°)
1.10407861990177e+006	(-3.88732088080742e+000dB,5.29774276206269e+001°)
1.10662378397736e+006	(-3.91042952264961e+000dB,5.28746684908053e+001°)
1.10917481526210e+006	(-3.93354983159263e+000dB,5.27717649343306e+001°)
1.11173172728129e+006	(-3.95668183940508e+000dB,5.26687166733496e+001°)
1.11429453359143e+006	(-3.97982557778514e+000dB,5.25655234318328e+001°)
1.11686324778026e+006	(-4.00298107836471e+000dB,5.24621849355149e+001°)
1.11943788346685e+006	(-4.02614837268781e+000dB,5.23587009119745e+001°)
1.12201845430166e+006	(-4.04932749221249e+000dB,5.22550710905797e+001°)
1.12460497396662e+006	(-4.07251846828950e+000dB,5.21512952025380e+001°)
1.12719745617520e+006	(-4.09572133218681e+000dB,5.20473729808648e+001°)
1.12979591467249e+006	(-4.11893611505869e+000dB,5.19433041604407e+001°)
1.13240036323525e+006	(-4.14216284794178e+000dB,5.18390884779818e+001°)
1.13501081567201e+006	(-4.16540156176885e+000dB,5.17347256720756e+001°)
1.13762728582312e+006	(-4.18865228732927e+000dB,5.16302154831271e+001°)
1.14024978756086e+006	(-4.21191505528782e+000dB,5.15255576534401e+001°)
1.14287833478946e+006	(-4.23518989617837e+000dB,5.14207519272073e+001°)
1.14551294144522e+006	(-4.25847684036194e+000dB,5.13157980504209e+001°)
1.14815362149657e+006	(-4.28177591809432e+000dB,5.12106957710720e+001°)
1.15080038894412e+006	(-4.30508715941686e+000dB,5.11054448389215e+001°)
1.15345325782078e+006	(-4.32841059424279e+000dB,5.10000450057088e+001°)
1.15611224219178e+006	(-4.35174625230355e+000dB,5.08944960250065e+001°)
1.15877735615481e+006	(-4.37509416314193e+000dB,5.07887976523136e+001°)
1.16144861384002e+006	(-4.39845435612411e+000dB,5.06829496450433e+001°)
1.16412602941017e+006	(-4.42182686039984e+000dB,5.05769517624832e+001°)
1.16680961706064e+006	(-4.44521170494497e+000dB,5.04708037658375e+001°)
1.16949939101955e+006	(-4.46860891850293e+000dB,5.03645054182277e+001°)
1.17219536554781e+006	(-4.49201852960440e+000dB,5.02580564846490e+001°)
1.17489755493921e+006	(-4.51544056655685e+000dB,5.01514567320343e+001°)
1.17760597352049e+006	(-4.53887505742549e+000dB,5.00447059292168e+001°)
1.18032063565141e+006	(-4.56232203006027e+000dB,4.99378038469549e+001°)
1.18304155572484e+006	(-4.58578151201678e+000dB,4.98307502578735e+001°)
1.18576874816684e+006	(-4.60925353063337e+000dB,4.97235449365299e+001°)
1.18850222743669e+006	(-4.63273811296098e+000dB,4.96161876593832e+001°)
1.19124200802705e+006	(-4.65623528577251e+000dB,4.95086782047602e+001°)
1.19398810446395e+006	(-4.67974507557883e+000dB,4.94010163529347e+001°)
1.19674053130692e+006	(-4.70326750857193e+000dB,4.92932018860290e+001°)
1.19949930314905e+006	(-4.72680261066083e+000dB,4.91852345880686e+001°)
1.20226443461708e+006	(-4.75035040744442e+000dB,4.90771142449593e+001°)
1.20503594037147e+006	(-4.77391092418944e+000dB,4.89688406444656e+001°)
1.20781383510645e+006	(-4.79748418585226e+000dB,4.88604135762392e+001°)
1.21059813355015e+006	(-4.82107021703595e+000dB,4.87518328317963e+001°)
1.21338885046464e+006	(-4.84466904201232e+000dB,4.86430982044788e+001°)
1.21618600064603e+006	(-4.86828068469932e+000dB,4.85342094895086e+001°)
1.21898959892453e+006	(-4.89190516862890e+000dB,4.84251664838751e+001°)
1.22179966016454e+006	(-4.91554251697836e+000dB,4.83159689864816e+001°)
1.22461619926471e+006	(-4.93919275254338e+000dB,4.82066167979614e+001°)
1.22743923115807e+006	(-4.96285589770836e+000dB,4.80971097207780e+001°)
1.23026877081204e+006	(-4.98653197446804e+000dB,4.79874475591797e+001°)
