Freq.	1/(1-1/(2*(I(Vi)@1*V(x)@2-V(x)@1*I(Vi)@2)+V(x)@1+I(Vi)@2))
9.70509967245282e+004	(1.47700231944001e+001dB,1.48125348272746e+002°)
9.72747223776757e+004	(1.47680112350370e+001dB,1.48118503081101e+002°)
9.74989637717179e+004	(1.47660014981235e+001dB,1.48111506877066e+002°)
9.77237220955602e+004	(1.47639939475179e+001dB,1.48104359576917e+002°)
9.79489985408489e+004	(1.47619885470912e+001dB,1.48097061096836e+002°)
9.81747943019774e+004	(1.47599852607080e+001dB,1.48089611352920e+002°)
9.84011105760923e+004	(1.47579840522835e+001dB,1.48082010261172e+002°)
9.86279485630999e+004	(1.47559848857302e+001dB,1.48074257737502e+002°)
9.88553094656727e+004	(1.47539877249839e+001dB,1.48066353697721e+002°)
9.90831944892555e+004	(1.47519925340007e+001dB,1.48058298057549e+002°)
9.93116048420721e+004	(1.47499992767528e+001dB,1.48050090732603e+002°)
9.95405417351314e+004	(1.47480079172274e+001dB,1.48041731638403e+002°)
9.97700063822339e+004	(1.47460184194118e+001dB,1.48033220690366e+002°)
9.99999999999786e+004	(1.47440307473253e+001dB,1.48024557803804e+002°)
1.00230523807768e+005	(1.47420448650227e+001dB,1.48015742893927e+002°)
1.00461579027818e+005	(1.47400607365287e+001dB,1.48006775875835e+002°)
1.00693166885159e+005	(1.47380783259160e+001dB,1.47997656664523e+002°)
1.00925288607647e+005	(1.47360975972560e+001dB,1.47988385174877e+002°)
1.01157945425968e+005	(1.47341185146441e+001dB,1.47978961321669e+002°)
1.01391138573646e+005	(1.47321410421705e+001dB,1.47969385019563e+002°)
1.01624869287048e+005	(1.47301651439695e+001dB,1.47959656183104e+002°)
1.01859138805390e+005	(1.47281907841703e+001dB,1.47949774726722e+002°)
1.02093948370746e+005	(1.47262179268994e+001dB,1.47939740564738e+002°)
1.02329299228053e+005	(1.47242465363333e+001dB,1.47929553611347e+002°)
1.02565192625119e+005	(1.47222765766242e+001dB,1.47919213780625e+002°)
1.02801629812625e+005	(1.47203080119498e+001dB,1.47908720986530e+002°)
1.03038612044139e+005	(1.47183408065057e+001dB,1.47898075142899e+002°)
1.03276140576118e+005	(1.47163749245040e+001dB,1.47887276163440e+002°)
1.03514216667912e+005	(1.47144103301310e+001dB,1.47876323961742e+002°)
1.03752841581779e+005	(1.47124469876292e+001dB,1.47865218451263e+002°)
1.03992016582884e+005	(1.47104848612173e+001dB,1.47853959545339e+002°)
1.04231742939308e+005	(1.47085239151418e+001dB,1.47842547157173e+002°)
1.04472021922057e+005	(1.47065641136554e+001dB,1.47830981199840e+002°)
1.04712854805067e+005	(1.47046054210135e+001dB,1.47819261586282e+002°)
1.04954242865210e+005	(1.47026478014815e+001dB,1.47807388229313e+002°)
1.05196187382300e+005	(1.47006912193432e+001dB,1.47795361041605e+002°)
1.05438689639103e+005	(1.46987356388760e+001dB,1.47783179935708e+002°)
1.05681750921343e+005	(1.46967810243800e+001dB,1.47770844824024e+002°)
1.05925372517706e+005	(1.46948273401399e+001dB,1.47758355618828e+002°)
1.06169555719850e+005	(1.46928745504629e+001dB,1.47745712232250e+002°)
1.06414301822409e+005	(1.46909226196770e+001dB,1.47732914576282e+002°)
1.06659612123003e+005	(1.46889715120874e+001dB,1.47719962562779e+002°)
1.06905487922243e+005	(1.46870211920190e+001dB,1.47706856103453e+002°)
1.07151930523737e+005	(1.46850716237996e+001dB,1.47693595109874e+002°)
1.07398941234101e+005	(1.46831227717633e+001dB,1.47680179493471e+002°)
1.07646521362960e+005	(1.46811746002590e+001dB,1.47666609165519e+002°)
1.07894672222960e+005	(1.46792270736106e+001dB,1.47652884037163e+002°)
1.08143395129770e+005	(1.46772801561812e+001dB,1.47639004019389e+002°)
1.08392691402097e+005	(1.46753338123183e+001dB,1.47624969023044e+002°)
1.08642562361683e+005	(1.46733880063725e+001dB,1.47610778958820e+002°)
1.08893009333320e+005	(1.46714427027077e+001dB,1.47596433737268e+002°)
1.09144033644852e+005	(1.46694978656771e+001dB,1.47581933268782e+002°)
1.09395636627186e+005	(1.46675534596449e+001dB,1.47567277463611e+002°)
1.09647819614295e+005	(1.46656094489751e+001dB,1.47552466231846e+002°)
1.09900583943228e+005	(1.46636657980276e+001dB,1.47537499483430e+002°)
1.10153930954118e+005	(1.46617224711785e+001dB,1.47522377128156e+002°)
1.10407861990183e+005	(1.46597794327924e+001dB,1.47507099075655e+002°)
1.10662378397743e+005	(1.46578366472377e+001dB,1.47491665235407e+002°)
1.10917481526216e+005	(1.46558940788766e+001dB,1.47476075516742e+002°)
1.11173172728135e+005	(1.46539516920863e+001dB,1.47460329828819e+002°)
1.11429453359149e+005	(1.46520094512249e+001dB,1.47444428080661e+002°)
1.11686324778032e+005	(1.46500673206656e+001dB,1.47428370181111e+002°)
1.11943788346691e+005	(1.46481252647660e+001dB,1.47412156038872e+002°)
1.12201845430172e+005	(1.46461832479018e+001dB,1.47395785562473e+002°)
1.12460497396668e+005	(1.46442412344249e+001dB,1.47379258660298e+002°)
1.12719745617527e+005	(1.46422991886994e+001dB,1.47362575240557e+002°)
1.12979591467255e+005	(1.46403570750701e+001dB,1.47345735211307e+002°)
1.13240036323531e+005	(1.46384148579033e+001dB,1.47328738480444e+002°)
1.13501081567207e+005	(1.46364725015496e+001dB,1.47311584955696e+002°)
1.13762728582318e+005	(1.46345299703478e+001dB,1.47294274544633e+002°)
1.14024978756092e+005	(1.46325872286382e+001dB,1.47276807154661e+002°)
1.14287833478952e+005	(1.46306442407685e+001dB,1.47259182693017e+002°)
1.14551294144529e+005	(1.46287009710599e+001dB,1.47241401066783e+002°)
1.14815362149663e+005	(1.46267573838436e+001dB,1.47223462182875e+002°)
1.15080038894418e+005	(1.46248134434430e+001dB,1.47205365948030e+002°)
1.15345325782084e+005	(1.46228691141734e+001dB,1.47187112268837e+002°)
1.15611224219185e+005	(1.46209243603435e+001dB,1.47168701051708e+002°)
1.15877735615487e+005	(1.46189791462617e+001dB,1.47150132202892e+002°)
1.16144861384009e+005	(1.46170334362108e+001dB,1.47131405628474e+002°)
1.16412602941024e+005	(1.46150871944831e+001dB,1.47112521234366e+002°)
1.16680961706071e+005	(1.46131403853712e+001dB,1.47093478926315e+002°)
1.16949939101962e+005	(1.46111929731390e+001dB,1.47074278609898e+002°)
1.17219536554787e+005	(1.46092449220507e+001dB,1.47054920190530e+002°)
1.17489755493927e+005	(1.46072961963527e+001dB,1.47035403573447e+002°)
1.17760597352055e+005	(1.46053467603100e+001dB,1.47015728663726e+002°)
1.18032063565147e+005	(1.46033965781447e+001dB,1.46995895366269e+002°)
1.18304155572491e+005	(1.46014456140874e+001dB,1.46975903585809e+002°)
1.18576874816690e+005	(1.45994938323592e+001dB,1.46955753226914e+002°)
1.18850222743676e+005	(1.45975411971575e+001dB,1.46935444193973e+002°)
1.19124200802711e+005	(1.45955876726869e+001dB,1.46914976391212e+002°)
1.19398810446401e+005	(1.45936332231242e+001dB,1.46894349722688e+002°)
1.19674053130698e+005	(1.45916778126414e+001dB,1.46873564092280e+002°)
1.19949930314912e+005	(1.45897214053988e+001dB,1.46852619403706e+002°)
1.20226443461715e+005	(1.45877639655449e+001dB,1.46831515560503e+002°)
1.20503594037153e+005	(1.45858054572193e+001dB,1.46810252466044e+002°)
1.20781383510652e+005	(1.45838458445355e+001dB,1.46788830023531e+002°)
1.21059813355022e+005	(1.45818850916038e+001dB,1.46767248135990e+002°)
1.21338885046471e+005	(1.45799231625243e+001dB,1.46745506706283e+002°)
1.21618600064610e+005	(1.45779600213679e+001dB,1.46723605637092e+002°)
1.21898959892460e+005	(1.45759956322066e+001dB,1.46701544830935e+002°)
1.22179966016460e+005	(1.45740299590912e+001dB,1.46679324190159e+002°)
1.22461619926478e+005	(1.45720629660521e+001dB,1.46656943616938e+002°)
1.22743923115814e+005	(1.45700946171172e+001dB,1.46634403013269e+002°)
1.23026877081211e+005	(1.45681248762904e+001dB,1.46611702280987e+002°)
1.23310483322864e+005	(1.45661537075462e+001dB,1.46588841321754e+002°)
1.23594743344424e+005	(1.45641810748705e+001dB,1.46565820037057e+002°)
1.23879658653010e+005	(1.45622069422141e+001dB,1.46542638328215e+002°)
1.24165230759214e+005	(1.45602312735069e+001dB,1.46519296096379e+002°)
1.24451461177111e+005	(1.45582540326733e+001dB,1.46495793242525e+002°)
1.24738351424267e+005	(1.45562751836179e+001dB,1.46472129667460e+002°)
1.25025903021744e+005	(1.45542946902145e+001dB,1.46448305271822e+002°)
1.25314117494114e+005	(1.45523125163351e+001dB,1.46424319956076e+002°)
1.25602996369460e+005	(1.45503286258251e+001dB,1.46400173620521e+002°)
1.25892541179389e+005	(1.45483429824988e+001dB,1.46375866165289e+002°)
1.26182753459039e+005	(1.45463555501758e+001dB,1.46351397490332e+002°)
1.26473634747087e+005	(1.45443662926298e+001dB,1.46326767495445e+002°)
1.26765186585757e+005	(1.45423751736317e+001dB,1.46301976080247e+002°)
1.27057410520826e+005	(1.45403821569245e+001dB,1.46277023144187e+002°)
1.27350308101638e+005	(1.45383872062311e+001dB,1.46251908586557e+002°)
1.27643880881106e+005	(1.45363902852509e+001dB,1.46226632306468e+002°)
1.27938130415724e+005	(1.45343913576703e+001dB,1.46201194202869e+002°)
1.28233058265574e+005	(1.45323903871366e+001dB,1.46175594174548e+002°)
1.28528665994333e+005	(1.45303873372894e+001dB,1.46149832120116e+002°)
1.28824955169285e+005	(1.45283821717366e+001dB,1.46123907938024e+002°)
1.29121927361325e+005	(1.45263748540781e+001dB,1.46097821526555e+002°)
1.29419584144970e+005	(1.45243653478664e+001dB,1.46071572783826e+002°)
1.29717927098367e+005	(1.45223536166501e+001dB,1.46045161607794e+002°)
1.30016957803300e+005	(1.45203396239387e+001dB,1.46018587896245e+002°)
1.30316677845201e+005	(1.45183233332265e+001dB,1.45991851546807e+002°)
1.30617088813155e+005	(1.45163047079875e+001dB,1.45964952456937e+002°)
1.30918192299912e+005	(1.45142837116516e+001dB,1.45937890523939e+002°)
1.31219989901891e+005	(1.45122603076451e+001dB,1.45910665644943e+002°)
1.31522483219195e+005	(1.45102344593482e+001dB,1.45883277716933e+002°)
1.31825673855612e+005	(1.45082061301434e+001dB,1.45855726636715e+002°)
1.32129563418628e+005	(1.45061752833466e+001dB,1.45828012300944e+002°)
1.32434153519437e+005	(1.45041418822778e+001dB,1.45800134606115e+002°)
1.32739445772945e+005	(1.45021058902144e+001dB,1.45772093448562e+002°)
1.33045441797780e+005	(1.45000672704180e+001dB,1.45743888724454e+002°)
1.33352143216303e+005	(1.44980259861140e+001dB,1.45715520329814e+002°)
1.33659551654615e+005	(1.44959820005073e+001dB,1.45686988160500e+002°)
1.33967668742564e+005	(1.44939352767580e+001dB,1.45658292112216e+002°)
1.34276496113757e+005	(1.44918857780069e+001dB,1.45629432080510e+002°)
1.34586035405565e+005	(1.44898334673766e+001dB,1.45600407960773e+002°)
1.34896288259135e+005	(1.44877783079382e+001dB,1.45571219648242e+002°)
1.35207256319398e+005	(1.44857202627517e+001dB,1.45541867038003e+002°)
1.35518941235073e+005	(1.44836592948338e+001dB,1.45512350024987e+002°)
1.35831344658685e+005	(1.44815953671807e+001dB,1.45482668503973e+002°)
1.36144468246565e+005	(1.44795284427487e+001dB,1.45452822369589e+002°)
1.36458313658862e+005	(1.44774584844733e+001dB,1.45422811516316e+002°)
1.36772882559555e+005	(1.44753854552494e+001dB,1.45392635838482e+002°)
1.37088176616455e+005	(1.44733093179461e+001dB,1.45362295230262e+002°)
1.37404197501221e+005	(1.44712300353852e+001dB,1.45331789585694e+002°)
1.37720946889364e+005	(1.44691475703752e+001dB,1.45301118798662e+002°)
1.38038426460258e+005	(1.44670618856881e+001dB,1.45270282762904e+002°)
1.38356637897147e+005	(1.44649729440608e+001dB,1.45239281372018e+002°)
1.38675582887158e+005	(1.44628807081831e+001dB,1.45208114519455e+002°)
1.38995263121304e+005	(1.44607851407323e+001dB,1.45176782098520e+002°)
1.39315680294499e+005	(1.44586862043448e+001dB,1.45145284002379e+002°)
1.39636836105563e+005	(1.44565838616146e+001dB,1.45113620124062e+002°)
1.39958732257231e+005	(1.44544780751088e+001dB,1.45081790356449e+002°)
1.40281370456165e+005	(1.44523688073478e+001dB,1.45049794592293e+002°)
1.40604752412960e+005	(1.44502560208417e+001dB,1.45017632724196e+002°)
1.40928879842156e+005	(1.44481396780429e+001dB,1.44985304644633e+002°)
1.41253754462244e+005	(1.44460197413691e+001dB,1.44952810245941e+002°)
1.41579377995677e+005	(1.44438961732125e+001dB,1.44920149420321e+002°)
1.41905752168877e+005	(1.44417689359186e+001dB,1.44887322059842e+002°)
1.42232878712250e+005	(1.44396379918038e+001dB,1.44854328056442e+002°)
1.42560759360187e+005	(1.44375033031504e+001dB,1.44821167301925e+002°)
1.42889395851078e+005	(1.44353648321809e+001dB,1.44787839687967e+002°)
1.43218789927322e+005	(1.44332225411052e+001dB,1.44754345106114e+002°)
1.43548943335333e+005	(1.44310763920904e+001dB,1.44720683447788e+002°)
1.43879857825552e+005	(1.44289263472657e+001dB,1.44686854604279e+002°)
1.44211535152455e+005	(1.44267723686970e+001dB,1.44652858466760e+002°)
1.44543977074560e+005	(1.44246144184508e+001dB,1.44618694926270e+002°)
1.44877185354444e+005	(1.44224524585261e+001dB,1.44584363873737e+002°)
1.45211161758742e+005	(1.44202864508842e+001dB,1.44549865199963e+002°)
1.45545908058164e+005	(1.44181163574726e+001dB,1.44515198795621e+002°)
1.45881426027502e+005	(1.44159421401595e+001dB,1.44480364551283e+002°)
1.46217717445639e+005	(1.44137637608104e+001dB,1.44445362357392e+002°)
1.46554784095558e+005	(1.44115811812212e+001dB,1.44410192104277e+002°)
1.46892627764354e+005	(1.44093943631635e+001dB,1.44374853682157e+002°)
1.47231250243239e+005	(1.44072032683639e+001dB,1.44339346981130e+002°)
1.47570653327556e+005	(1.44050078584994e+001dB,1.44303671891196e+002°)
1.47910838816787e+005	(1.44028080952191e+001dB,1.44267828302226e+002°)
1.48251808514562e+005	(1.44006039401232e+001dB,1.44231816104002e+002°)
1.48593564228667e+005	(1.43983953547654e+001dB,1.44195635186185e+002°)
1.48936107771058e+005	(1.43961823006719e+001dB,1.44159285438332e+002°)
1.49279440957866e+005	(1.43939647393005e+001dB,1.44122766749903e+002°)
1.49623565609410e+005	(1.43917426320927e+001dB,1.44086079010249e+002°)
1.49968483550204e+005	(1.43895159404236e+001dB,1.44049222108625e+002°)
1.50314196608968e+005	(1.43872846256492e+001dB,1.44012195934180e+002°)
1.50660706618640e+005	(1.43850486490606e+001dB,1.43975000375966e+002°)
1.51008015416381e+005	(1.43828079719079e+001dB,1.43937635322944e+002°)
1.51356124843587e+005	(1.43805625554124e+001dB,1.43900100663974e+002°)
1.51705036745900e+005	(1.43783123607368e+001dB,1.43862396287823e+002°)
1.52054752973215e+005	(1.43760573489953e+001dB,1.43824522083175e+002°)
1.52405275379695e+005	(1.43737974812698e+001dB,1.43786477938612e+002°)
1.52756605823773e+005	(1.43715327185962e+001dB,1.43748263742633e+002°)
1.53108746168168e+005	(1.43692630219386e+001dB,1.43709879383652e+002°)
1.53461698279895e+005	(1.43669883522552e+001dB,1.43671324749995e+002°)
1.53815464030269e+005	(1.43647086704365e+001dB,1.43632599729906e+002°)
1.54170045294921e+005	(1.43624239373245e+001dB,1.43593704211545e+002°)
1.54525443953807e+005	(1.43601341137205e+001dB,1.43554638082994e+002°)
1.54881661891213e+005	(1.43578391603752e+001dB,1.43515401232259e+002°)
1.55238700995773e+005	(1.43555390379918e+001dB,1.43475993547268e+002°)
1.55596563160472e+005	(1.43532337072374e+001dB,1.43436414915869e+002°)
1.55955250282660e+005	(1.43509231287234e+001dB,1.43396665225840e+002°)
1.56314764264060e+005	(1.43486072629958e+001dB,1.43356744364901e+002°)
1.56675107010779e+005	(1.43462860705909e+001dB,1.43316652220677e+002°)
1.57036280433320e+005	(1.43439595119679e+001dB,1.43276388680746e+002°)
1.57398286446586e+005	(1.43416275475446e+001dB,1.43235953632617e+002°)
1.57761126969899e+005	(1.43392901376860e+001dB,1.43195346963726e+002°)
1.58124803927003e+005	(1.43369472427206e+001dB,1.43154568561458e+002°)
1.58489319246075e+005	(1.43345988229192e+001dB,1.43113618313132e+002°)
1.58854674859742e+005	(1.43322448384968e+001dB,1.43072496106010e+002°)
1.59220872705081e+005	(1.43298852496394e+001dB,1.43031201827294e+002°)
1.59587914723637e+005	(1.43275200164530e+001dB,1.42989735364144e+002°)
1.59955802861431e+005	(1.43251490990274e+001dB,1.42948096603656e+002°)
1.60324539068968e+005	(1.43227724573783e+001dB,1.42906285432877e+002°)
1.60694125301251e+005	(1.43203900514749e+001dB,1.42864301738809e+002°)
1.61064563517791e+005	(1.43180018412533e+001dB,1.42822145408406e+002°)
1.61435855682612e+005	(1.43156077865675e+001dB,1.42779816328580e+002°)
1.61808003764270e+005	(1.43132078472488e+001dB,1.42737314386198e+002°)
1.62181009735856e+005	(1.43108019830634e+001dB,1.42694639468086e+002°)
1.62554875575012e+005	(1.43083901537290e+001dB,1.42651791461034e+002°)
1.62929603263935e+005	(1.43059723189115e+001dB,1.42608770251793e+002°)
1.63305194789396e+005	(1.43035484382306e+001dB,1.42565575727086e+002°)
1.63681652142744e+005	(1.43011184712425e+001dB,1.42522207773597e+002°)
1.64058977319917e+005	(1.42986823774623e+001dB,1.42478666277980e+002°)
1.64437172321456e+005	(1.42962401163459e+001dB,1.42434951126866e+002°)
1.64816239152513e+005	(1.42937916472939e+001dB,1.42391062206863e+002°)
1.65196179822864e+005	(1.42913369296744e+001dB,1.42346999404544e+002°)
1.65576996346915e+005	(1.42888759227704e+001dB,1.42302762606470e+002°)
1.65958690743718e+005	(1.42864085858515e+001dB,1.42258351699175e+002°)
1.66341265036979e+005	(1.42839348780890e+001dB,1.42213766569188e+002°)
1.66724721255068e+005	(1.42814547586397e+001dB,1.42169007103007e+002°)
1.67109061431033e+005	(1.42789681865844e+001dB,1.42124073187135e+002°)
1.67494287602606e+005	(1.42764751209601e+001dB,1.42078964708051e+002°)
1.67880401812218e+005	(1.42739755207429e+001dB,1.42033681552229e+002°)
1.68267406107008e+005	(1.42714693448603e+001dB,1.41988223606142e+002°)
1.68655302538836e+005	(1.42689565521923e+001dB,1.41942590756251e+002°)
1.69044093164288e+005	(1.42664371015492e+001dB,1.41896782889026e+002°)
1.69433780044694e+005	(1.42639109517002e+001dB,1.41850799890922e+002°)
1.69824365246136e+005	(1.42613780613459e+001dB,1.41804641648415e+002°)
1.70215850839456e+005	(1.42588383891522e+001dB,1.41758308047975e+002°)
1.70608238900273e+005	(1.42562918937071e+001dB,1.41711798976085e+002°)
1.71001531508990e+005	(1.42537385335658e+001dB,1.41665114319232e+002°)
1.71395730750803e+005	(1.42511782672195e+001dB,1.41618253963922e+002°)
1.71790838715720e+005	(1.42486110530903e+001dB,1.41571217796673e+002°)
1.72186857498561e+005	(1.42460368495690e+001dB,1.41524005704019e+002°)
1.72583789198981e+005	(1.42434556149749e+001dB,1.41476617572512e+002°)
1.72981635921471e+005	(1.42408673075712e+001dB,1.41429053288734e+002°)
1.73380399775374e+005	(1.42382718855816e+001dB,1.41381312739277e+002°)
1.73780082874898e+005	(1.42356693071571e+001dB,1.41333395810777e+002°)
1.74180687339122e+005	(1.42330595304019e+001dB,1.41285302389886e+002°)
1.74582215292010e+005	(1.42304425133616e+001dB,1.41237032363286e+002°)
1.74984668862426e+005	(1.42278182140152e+001dB,1.41188585617707e+002°)
1.75388050184136e+005	(1.42251865903073e+001dB,1.41139962039901e+002°)
1.75792361395829e+005	(1.42225476001104e+001dB,1.41091161516669e+002°)
1.76197604641123e+005	(1.42199012012386e+001dB,1.41042183934846e+002°)
1.76603782068576e+005	(1.42172473514698e+001dB,1.40993029181312e+002°)
1.77010895831702e+005	(1.42145860085029e+001dB,1.40943697142994e+002°)
1.77418948088976e+005	(1.42119171299761e+001dB,1.40894187706877e+002°)
1.77827941003852e+005	(1.42092406735062e+001dB,1.40844500759981e+002°)
1.78237876744768e+005	(1.42065565966140e+001dB,1.40794636189391e+002°)
1.78648757485164e+005	(1.42038648567910e+001dB,1.40744593882240e+002°)
1.79060585403488e+005	(1.42011654114430e+001dB,1.40694373725732e+002°)
1.79473362683211e+005	(1.41984582179499e+001dB,1.40643975607120e+002°)
1.79887091512838e+005	(1.41957432336227e+001dB,1.40593399413726e+002°)
1.80301774085916e+005	(1.41930204156992e+001dB,1.40542645032944e+002°)
1.80717412601051e+005	(1.41902897213844e+001dB,1.40491712352227e+002°)
1.81134009261919e+005	(1.41875511078134e+001dB,1.40440601259109e+002°)
1.81551566277272e+005	(1.41848045320679e+001dB,1.40389311641187e+002°)
1.81970085860957e+005	(1.41820499511613e+001dB,1.40337843386149e+002°)
1.82389570231922e+005	(1.41792873220663e+001dB,1.40286196381752e+002°)
1.82810021614232e+005	(1.41765166016935e+001dB,1.40234370515837e+002°)
1.83231442237079e+005	(1.41737377468824e+001dB,1.40182365676337e+002°)
1.83653834334792e+005	(1.41709507144300e+001dB,1.40130181751264e+002°)
1.84077200146853e+005	(1.41681554610763e+001dB,1.40077818628722e+002°)
1.84501541917905e+005	(1.41653519434895e+001dB,1.40025276196907e+002°)
1.84926861897765e+005	(1.41625401182937e+001dB,1.39972554344117e+002°)
1.85353162341438e+005	(1.41597199420528e+001dB,1.39919652958739e+002°)
1.85780445509127e+005	(1.41568913712634e+001dB,1.39866571929267e+002°)
1.86208713666244e+005	(1.41540543623797e+001dB,1.39813311144297e+002°)
1.86637969083424e+005	(1.41512088717850e+001dB,1.39759870492527e+002°)
1.87068214036537e+005	(1.41483548558131e+001dB,1.39706249862772e+002°)
1.87499450806699e+005	(1.41454922707348e+001dB,1.39652449143952e+002°)
1.87931681680284e+005	(1.41426210727641e+001dB,1.39598468225102e+002°)
1.88364908948937e+005	(1.41397412180616e+001dB,1.39544306995379e+002°)
1.88799134909586e+005	(1.41368526627311e+001dB,1.39489965344049e+002°)
1.89234361864454e+005	(1.41339553627974e+001dB,1.39435443160515e+002°)
1.89670592121071e+005	(1.41310492742706e+001dB,1.39380740334295e+002°)
1.90107827992286e+005	(1.41281343530547e+001dB,1.39325856755034e+002°)
1.90546071796281e+005	(1.41252105550343e+001dB,1.39270792312514e+002°)
1.90985325856580e+005	(1.41222778360127e+001dB,1.39215546896652e+002°)
1.91425592502064e+005	(1.41193361517425e+001dB,1.39160120397492e+002°)
1.91866874066985e+005	(1.41163854579206e+001dB,1.39104512705220e+002°)
1.92309172890971e+005	(1.41134257101922e+001dB,1.39048723710169e+002°)
1.92752491319049e+005	(1.41104568641330e+001dB,1.38992753302815e+002°)
1.93196831701648e+005	(1.41074788752609e+001dB,1.38936601373778e+002°)
1.93642196394616e+005	(1.41044916990574e+001dB,1.38880267813829e+002°)
1.94088587759233e+005	(1.41014952909075e+001dB,1.38823752513893e+002°)
1.94536008162221e+005	(1.40984896061831e+001dB,1.38767055365050e+002°)
1.94984459975759e+005	(1.40954746001703e+001dB,1.38710176258540e+002°)
1.95433945577494e+005	(1.40924502281108e+001dB,1.38653115085764e+002°)
1.95884467350554e+005	(1.40894164451765e+001dB,1.38595871738285e+002°)
1.96336027683559e+005	(1.40863732064924e+001dB,1.38538446107833e+002°)
1.96788628970639e+005	(1.40833204671321e+001dB,1.38480838086314e+002°)
1.97242273611440e+005	(1.40802581820919e+001dB,1.38423047565794e+002°)
1.97696964011140e+005	(1.40771863063360e+001dB,1.38365074438529e+002°)
1.98152702580464e+005	(1.40741047947463e+001dB,1.38306918596945e+002°)
1.98609491735691e+005	(1.40710136021701e+001dB,1.38248579933651e+002°)
1.99067333898673e+005	(1.40679126833847e+001dB,1.38190058341440e+002°)
1.99526231496842e+005	(1.40648019931165e+001dB,1.38131353713287e+002°)
1.99986186963228e+005	(1.40616814860424e+001dB,1.38072465942363e+002°)
2.00447202736470e+005	(1.40585511167631e+001dB,1.38013394922033e+002°)
2.00909281260826e+005	(1.40554108398408e+001dB,1.37954140545848e+002°)
2.01372424986192e+005	(1.40522606097758e+001dB,1.37894702707568e+002°)
2.01836636368109e+005	(1.40491003810140e+001dB,1.37835081301142e+002°)
2.02301917867780e+005	(1.40459301079379e+001dB,1.37775276220737e+002°)
2.02768271952081e+005	(1.40427497448889e+001dB,1.37715287360715e+002°)
2.03235701093575e+005	(1.40395592461388e+001dB,1.37655114615653e+002°)
2.03704207770524e+005	(1.40363585659118e+001dB,1.37594757880338e+002°)
2.04173794466905e+005	(1.40331476583817e+001dB,1.37534217049771e+002°)
2.04644463672420e+005	(1.40299264776419e+001dB,1.37473492019182e+002°)
2.05116217882509e+005	(1.40266949777666e+001dB,1.37412582684004e+002°)
2.05589059598366e+005	(1.40234531127479e+001dB,1.37351488939905e+002°)
2.06062991326952e+005	(1.40202008365386e+001dB,1.37290210682783e+002°)
2.06538015581005e+005	(1.40169381030304e+001dB,1.37228747808752e+002°)
2.07014134879056e+005	(1.40136648660615e+001dB,1.37167100214170e+002°)
2.07491351745443e+005	(1.40103810794081e+001dB,1.37105267795630e+002°)
2.07969668710321e+005	(1.40070866968177e+001dB,1.37043250449957e+002°)
2.08449088309680e+005	(1.40037816719526e+001dB,1.36981048074215e+002°)
2.08929613085355e+005	(1.40004659584357e+001dB,1.36918660565722e+002°)
2.09411245585041e+005	(1.39971395098448e+001dB,1.36856087822033e+002°)
2.09893988362304e+005	(1.39938022796931e+001dB,1.36793329740958e+002°)
2.10377843976599e+005	(1.39904542214394e+001dB,1.36730386220554e+002°)
2.10862814993280e+005	(1.39870952884939e+001dB,1.36667257159142e+002°)
2.11348903983615e+005	(1.39837254342214e+001dB,1.36603942455291e+002°)
2.11836113524801e+005	(1.39803446119152e+001dB,1.36540442007832e+002°)
2.12324446199972e+005	(1.39769527748462e+001dB,1.36476755715864e+002°)
2.12813904598222e+005	(1.39735498761915e+001dB,1.36412883478757e+002°)
2.13304491314608e+005	(1.39701358691184e+001dB,1.36348825196134e+002°)
2.13796208950173e+005	(1.39667107067122e+001dB,1.36284580767904e+002°)
2.14289060111956e+005	(1.39632743420314e+001dB,1.36220150094248e+002°)
2.14783047413003e+005	(1.39598267280607e+001dB,1.36155533075620e+002°)
2.15278173472387e+005	(1.39563678177486e+001dB,1.36090729612756e+002°)
2.15774440915216e+005	(1.39528975639881e+001dB,1.36025739606679e+002°)
2.16271852372651e+005	(1.39494159196183e+001dB,1.35960562958697e+002°)
2.16770410481919e+005	(1.39459228374381e+001dB,1.35895199570401e+002°)
2.17270117886324e+005	(1.39424182701842e+001dB,1.35829649343677e+002°)
2.17770977235265e+005	(1.39389021705532e+001dB,1.35763912180711e+002°)
2.18272991184249e+005	(1.39353744911959e+001dB,1.35697987983976e+002°)
2.18776162394904e+005	(1.39318351846909e+001dB,1.35631876656251e+002°)
2.19280493534994e+005	(1.39282842036025e+001dB,1.35565578100615e+002°)
2.19785987278431e+005	(1.39247215004099e+001dB,1.35499092220456e+002°)
2.20292646305294e+005	(1.39211470275798e+001dB,1.35432418919466e+002°)
2.20800473301838e+005	(1.39175607375110e+001dB,1.35365558101648e+002°)
2.21309470960512e+005	(1.39139625825503e+001dB,1.35298509671321e+002°)
2.21819641979970e+005	(1.39103525149987e+001dB,1.35231273533119e+002°)
2.22330989065088e+005	(1.39067304871350e+001dB,1.35163849591991e+002°)
2.22843514926978e+005	(1.39030964511526e+001dB,1.35096237753213e+002°)
2.23357222283001e+005	(1.38994503592251e+001dB,1.35028437922388e+002°)
2.23872113856781e+005	(1.38957921634779e+001dB,1.34960450005434e+002°)
2.24388192378224e+005	(1.38921218159835e+001dB,1.34892273908609e+002°)
2.24905460583525e+005	(1.38884392687687e+001dB,1.34823909538503e+002°)
